sample_index,image_id,wf_minus_mean_margin_norm,wf_minus_mean_target_drop_raw,wf_minus_mean_target_drop_norm,wf_minus_mean_bbox_precision,wf_minus_max_0_1_margin_norm,wf_minus_max_0_1_target_drop_raw,wf_minus_max_0_1_target_drop_norm,wf_minus_max_0_1_bbox_precision
13301,514901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13302,546444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13303,581033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13304,6763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13305,252220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13306,13904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13307,355777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13308,150558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13309,229575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13310,229713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13311,191000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13312,490022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13313,192079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13314,458313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13315,455464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13316,295138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13317,462324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13318,140151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13319,358502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13320,97022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13321,334767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13322,407644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13323,535483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13324,551737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13325,290289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13326,139992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13327,85913,0.29729898273944855,0.0713832825422287,0.07250823080539703,0.0,0.0,0.0,0.0,0.0
13328,157405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13329,273914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13330,312682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13331,232563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13332,73830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13333,108761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13334,64760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13335,522425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13336,447585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13337,565776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13338,288639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13339,23117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13340,300276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13341,458663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13342,316605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13343,433103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13344,150292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13345,190841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13346,83639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13347,137297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13348,325153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13349,320944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13350,310442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13351,139294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13352,520437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13353,237496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13354,563712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13355,196116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13356,423204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13357,287305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13358,562292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13359,200739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13360,495681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13361,77615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13362,520147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13363,23579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13364,360175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13365,551336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13366,382572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13367,138079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13368,241113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13369,258472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13370,371861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13371,53344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13372,127668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13373,543713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13374,32960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13375,300413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13376,410328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13377,3703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13378,536166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13379,45110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13380,394801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13381,561958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13382,461838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13383,6033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13384,419473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13385,431495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13386,450127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13387,350855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13388,108224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13389,490927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13390,335981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13391,333095,0.25433218851685524,-0.05656530475243926,-0.05737919732928276,-1.0,0.0,0.0,0.0,0.0
13392,168698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13393,290521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13394,469840,0.5612653344869614,-0.16498807072639465,-0.16758815944194794,0.0,-0.0004956871271133423,0.03836110979318619,0.038965657353401184,0.0
13395,61773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13396,116951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13397,311961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13398,40414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13399,405657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13400,536891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13401,424258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13402,87419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13403,461378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13404,30222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13405,104801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13406,357819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13407,150834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13408,541053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13409,458410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13410,509223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13411,315702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13412,323552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13413,214727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13414,406070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13415,134133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13416,114479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13417,408469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13418,448463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13419,385861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13420,286908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13421,260465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13422,39743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13423,517306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13424,405970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13425,28903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13426,259830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13427,148458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13428,544975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13429,233771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13430,563762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13431,391933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13432,69196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13433,118343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13434,569926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13435,155125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13436,231580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13437,201887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13438,351140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13439,526728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13440,319487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13441,159133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13442,270009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13443,148395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13444,201163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13445,573932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13446,213829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13447,211825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13448,271359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13449,103851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13450,473118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13451,400528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13452,509699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13453,261774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13454,484721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13455,236914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13456,120475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13457,419872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13458,63647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13459,89258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13460,549297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13461,330495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13462,321476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13463,519542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13464,336872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13465,179599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13466,458338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13467,450885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13468,263428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13469,334161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13470,261036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13471,565571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13472,522371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13473,453724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13474,10977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13475,412586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13476,380754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13477,174771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13478,465095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13479,566450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13480,287829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13481,535808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13482,1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13483,193181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13484,85131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13485,318888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13486,131115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13487,497034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13488,515760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13489,256879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13490,334417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13491,43939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13492,566298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13493,447237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13494,513968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13495,150320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13496,468501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13497,124416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13498,405973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13499,243482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13500,364580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13501,453029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13502,379734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13503,444502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13504,51079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13505,467297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13506,301926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13507,539529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13508,239656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13509,369887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13510,460982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13511,360440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13512,105923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13513,76521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13514,181249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13515,451679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13516,399297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13517,43611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13518,561116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13519,114891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13520,154971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13521,433574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13522,348854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13523,135478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13524,578570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13525,196336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13526,118108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13527,353558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13528,302252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13529,180045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13530,36522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13531,443769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13532,75655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13533,66685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13534,552217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13535,503667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13536,560279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13537,166205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13538,130826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13539,527728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13540,273494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13541,436387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13542,267321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13543,247394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13544,303818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13545,271929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13546,416668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13547,214388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13548,31625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13549,355000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13550,489624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13551,377723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13552,499210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13553,16497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13554,513073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13555,114235,0.10434207320213318,-0.10136865824460983,-0.10284097492694855,0.0,0.10434207320213318,-0.10136865824460983,-0.10284097492694855,0.0
13556,199215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13557,206273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13558,258883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13559,416786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13560,44494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13561,369934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13562,431897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13563,159372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13564,366852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13565,125069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13566,231093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13567,134198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13568,140783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13569,126701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13570,21639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13571,328255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13572,151528,0.8759227991104126,0.07509446144104004,0.07614952325820923,-0.7999999970197678,0.0,0.0,0.0,0.0
13573,402858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13574,578964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13575,273784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13576,349642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13577,579815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13578,120592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13579,3103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13580,130432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13581,510527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13582,358427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13583,497375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13584,547345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13585,75600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13586,477067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13587,296065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13588,363106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13589,471175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13590,19608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13591,288340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13592,215151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13593,113049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13594,125085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13595,477792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13596,419216,0.047315679490566254,0.12483435496687889,0.12699826806783676,-0.3333333432674408,0.047315679490566254,0.12483435496687889,0.12699826806783676,-0.3333333432674408
13597,48169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13598,426202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13599,412399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13600,336101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13601,215723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13602,430273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13603,173229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13604,140006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13605,193881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13606,22759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13607,299200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13608,40705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13609,64264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13610,352217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13611,425870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13612,339442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13613,226058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13614,12147,0.11273083835840225,-0.06108727864921093,-0.06212710589170456,0.0,0.0,0.0,0.0,0.0
13615,135524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13616,338552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13617,516116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13618,568560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13619,174345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13620,61414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13621,202273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13622,234526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13623,403255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13624,521131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13625,279391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13626,412471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13627,42201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13628,209274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13629,322482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13630,392048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13631,167696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13632,395379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13633,183843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13634,143503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13635,50942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13636,279386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13637,507087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13638,202343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13639,503926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13640,285314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13641,229383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13642,153217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13643,319184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13644,196699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13645,20485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13646,79955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13647,360880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13648,114861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13649,219063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13650,175469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13651,151000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13652,170658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13653,260025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13654,422274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13655,366867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13656,304578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13657,93360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13658,79927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13659,318209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
