sample_index,image_id,wf_minus_mean_margin_norm,wf_minus_mean_target_drop_raw,wf_minus_mean_target_drop_norm,wf_minus_mean_bbox_precision
1286,5745,0.0,0.0,0.0,0.0
1287,9593,0.0,0.0,0.0,0.0
1288,5174,0.0,0.0,0.0,0.0
1289,4800,0.0,0.0,0.0,0.0
1290,8481,0.0,0.0,0.0,0.0
1291,3562,0.0,0.0,0.0,0.0
1292,836,0.0,0.0,0.0,0.0
1293,615,0.0,0.0,0.0,0.0
1294,539,0.0,0.0,0.0,0.0
1295,3475,0.0,0.0,0.0,0.0
1296,1428,0.0,0.0,0.0,0.0
1297,1063,0.0,0.0,0.0,0.0
1298,6365,0.0,0.0,0.0,0.0
1299,3006,0.0,0.0,0.0,0.0
1300,4567,0.0,0.0,0.0,0.0
1301,9561,0.0,0.0,0.0,0.0
1302,9119,0.0,0.0,0.0,0.0
1303,8414,0.0,0.0,0.0,0.0
1304,1624,0.0,0.0,0.0,0.0
1305,2071,0.0,0.0,0.0,0.0
1306,5120,0.0,0.0,0.0,0.0
1307,8010,0.0,0.0,0.0,0.0
1308,3881,0.0,0.0,0.0,0.0
1309,7404,0.0,0.0,0.0,0.0
1310,856,0.0,0.0,0.0,0.0
1311,6378,0.0,0.0,0.0,0.0
1312,58,0.0,0.0,0.0,0.0
1313,1047,0.0,0.0,0.0,0.0
1314,377,0.0,0.0,0.0,0.0
1315,5105,0.0,0.0,0.0,0.0
1316,5797,0.0,0.0,0.0,0.0
1317,7969,0.0,0.0,0.0,0.0
1318,2018,0.0,0.0,0.0,0.0
1319,4428,0.0,0.0,0.0,0.0
1320,4762,0.0,0.0,0.0,0.0
1321,2254,0.0,0.0,0.0,0.0
1322,8073,0.0,0.0,0.0,0.0
1323,339,0.0,0.0,0.0,0.0
1324,9661,0.0,0.0,0.0,0.0
1325,126,0.0,0.0,0.0,0.0
1326,9154,0.0,0.0,0.0,0.0
1327,6630,0.0,0.0,0.0,0.0
1328,6577,0.0,0.0,0.0,0.0
1329,3314,0.0,0.0,0.0,0.0
1330,7676,0.0,0.0,0.0,0.0
1331,5759,0.0,0.0,0.0,0.0
1332,3649,0.0,0.0,0.0,0.0
1333,9095,0.0,0.0,0.0,0.0
1334,9345,0.0,0.0,0.0,0.0
1335,3578,0.0,0.0,0.0,0.0
1336,1712,0.0,0.0,0.0,0.0
1337,2971,0.0,0.0,0.0,0.0
1338,9041,0.0,0.0,0.0,0.0
1339,961,0.0,0.0,0.0,0.0
1340,9559,0.0,0.0,0.0,0.0
1341,2204,0.0,0.0,0.0,0.0
1342,9122,0.0,0.0,0.0,0.0
1343,3764,0.0,0.0,0.0,0.0
1344,9276,0.0,0.0,0.0,0.0
1345,5196,0.0,0.0,0.0,0.0
1346,2846,0.0,0.0,0.0,0.0
1347,6882,0.0,0.0,0.0,0.0
1348,69,0.0,0.0,0.0,0.0
1349,6165,0.0,0.0,0.0,0.0
1350,4635,0.0,0.0,0.0,0.0
1351,3579,0.0,0.0,0.0,0.0
1352,429,0.0,0.0,0.0,0.0
1353,1446,0.0,0.0,0.0,0.0
1354,226,0.0,0.0,0.0,0.0
1355,2322,0.0,0.0,0.0,0.0
1356,7510,0.0,0.0,0.0,0.0
1357,3485,0.0,0.0,0.0,0.0
1358,4030,0.0,0.0,0.0,0.0
1359,2583,0.0,0.0,0.0,0.0
1360,6293,0.0,0.0,0.0,0.0
1361,6327,0.0,0.0,0.0,0.0
1362,8569,0.0,0.0,0.0,0.0
1363,1658,0.0,0.0,0.0,0.0
1364,4944,0.0,0.0,0.0,0.0
1365,6477,0.0,0.0,0.0,0.0
1366,5634,0.0,0.0,0.0,0.0
1367,6059,0.0,0.0,0.0,0.0
1368,5266,0.0,0.0,0.0,0.0
1369,2430,0.0,0.0,0.0,0.0
1370,8762,0.0,0.0,0.0,0.0
1371,6226,0.0,0.0,0.0,0.0
1372,9277,0.0,0.0,0.0,0.0
1373,3052,0.0,0.0,0.0,0.0
1374,7444,0.0,0.0,0.0,0.0
1375,5973,0.0,0.0,0.0,0.0
1376,5650,0.0,0.0,0.0,0.0
1377,8277,0.0,0.0,0.0,0.0
1378,2325,0.0,0.0,0.0,0.0
1379,3139,0.0,0.0,0.0,0.0
1380,1452,0.0,0.0,0.0,0.0
1381,2269,0.0,0.0,0.0,0.0
1382,8947,0.0,0.0,0.0,0.0
1383,7861,0.0,0.0,0.0,0.0
1384,6986,0.0,0.0,0.0,0.0
1385,5560,0.0,0.0,0.0,0.0
1386,3768,0.0,0.0,0.0,0.0
1387,5967,0.0,0.0,0.0,0.0
1388,8839,0.0,0.0,0.0,0.0
1389,4745,0.0,0.0,0.0,0.0
1390,3583,0.0,0.0,0.0,0.0
1391,7017,0.0,0.0,0.0,0.0
1392,840,0.0,0.0,0.0,0.0
1393,7975,0.0,0.0,0.0,0.0
1394,3388,0.0,0.0,0.0,0.0
1395,8537,0.0449321269989014,0.047902107238769476,0.04891002178192139,0.699999988079071
1396,3641,0.0,0.0,0.0,0.0
1397,2925,0.0,0.0,0.0,0.0
1398,4927,0.0,0.0,0.0,0.0
1399,6546,0.0,0.0,0.0,0.0
1400,7912,0.0,0.0,0.0,0.0
1401,8802,0.0,0.0,0.0,0.0
1402,7384,0.0,0.0,0.0,0.0
1403,5870,0.0,0.0,0.0,0.0
1404,8405,0.0,0.0,0.0,0.0
1405,6861,0.0,0.0,0.0,0.0
1406,8686,0.0,0.0,0.0,0.0
1407,5827,0.0,0.0,0.0,0.0
1408,444,0.0,0.0,0.0,0.0
1409,6207,0.0,0.0,0.0,0.0
1410,4877,0.0,0.0,0.0,0.0
1411,4299,0.0,0.0,0.0,0.0
1412,2638,0.0,0.0,0.0,0.0
1413,1165,0.0,0.0,0.0,0.0
1414,2246,0.0,0.0,0.0,0.0
1415,8510,0.0,0.0,0.0,0.0
1416,6333,0.0,0.0,0.0,0.0
1417,6253,0.3589179813861847,-0.030603140592575073,-0.031033068895339966,-0.625
1418,8505,0.0,0.0,0.0,0.0
1419,9363,0.0,0.0,0.0,0.0
1420,8155,0.0,0.0,0.0,0.0
1421,346,0.0,0.0,0.0,0.0
1422,4045,0.0,0.0,0.0,0.0
1423,643,0.0,0.0,0.0,0.0
1424,1244,0.0,0.0,0.0,0.0
1425,1812,0.0,0.0,0.0,0.0
1426,2655,0.0,0.0,0.0,0.0
1427,7319,0.0,0.0,0.0,0.0
1428,4637,0.0,0.0,0.0,0.0
1429,5357,0.0,0.0,0.0,0.0
1430,8451,0.0,0.0,0.0,0.0
1431,3029,0.0,0.0,0.0,0.0
1432,7368,0.0,0.0,0.0,0.0
1433,2469,0.0,0.0,0.0,0.0
1434,8491,0.0,0.0,0.0,0.0
1435,3989,0.0,0.0,0.0,0.0
1436,9766,0.0,0.0,0.0,0.0
1437,5464,0.0,0.0,0.0,0.0
1438,5627,0.0,0.0,0.0,0.0
1439,5997,0.0,0.0,0.0,0.0
1440,3113,0.0,0.0,0.0,0.0
1441,6118,0.0,0.0,0.0,0.0
1442,4475,0.0,0.0,0.0,0.0
1443,1085,0.0,0.0,0.0,0.0
1444,1674,0.0,0.0,0.0,0.0
1445,3778,0.0,0.0,0.0,0.0
1446,4250,0.0,0.0,0.0,0.0
1447,8271,0.0,0.0,0.0,0.0
1448,1163,0.0,0.0,0.0,0.0
1449,3237,0.0,0.0,0.0,0.0
1450,7645,0.0,0.0,0.0,0.0
1451,5922,0.0,0.0,0.0,0.0
1452,4289,0.0,0.0,0.0,0.0
1453,1351,0.0,0.0,0.0,0.0
1454,8786,0.0,0.0,0.0,0.0
1455,986,0.0,0.0,0.0,0.0
1456,784,0.0,0.0,0.0,0.0
1457,8458,0.0,0.0,0.0,0.0
1458,4118,0.0,0.0,0.0,0.0
1459,2475,0.0,0.0,0.0,0.0
1460,1629,0.0,0.0,0.0,0.0
1461,6340,0.0,0.0,0.0,0.0
1462,2860,0.0,0.0,0.0,0.0
1463,2694,0.0,0.0,0.0,0.0
1464,4465,0.0,0.0,0.0,0.0
1465,196,0.0,0.0,0.0,0.0
1466,9294,0.0,0.0,0.0,0.0
1467,749,0.0,0.0,0.0,0.0
1468,3482,0.0,0.0,0.0,0.0
1469,2409,0.0,0.0,0.0,0.0
1470,327,0.0,0.0,0.0,0.0
1471,666,0.0,0.0,0.0,0.0
1472,9084,0.0,0.0,0.0,0.0
1473,5295,0.0,0.0,0.0,0.0
1474,3153,0.0,0.0,0.0,0.0
1475,3981,0.0,0.0,0.0,0.0
1476,139,0.0,0.0,0.0,0.0
1477,7232,0.0,0.0,0.0,0.0
1478,8963,0.0,0.0,0.0,0.0
1479,866,0.0,0.0,0.0,0.0
1480,6563,0.0,0.0,0.0,0.0
1481,7364,0.0,0.0,0.0,0.0
1482,1511,0.0,0.0,0.0,0.0
1483,8996,0.0,0.0,0.0,0.0
1484,3591,0.0,0.0,0.0,0.0
1485,5808,0.0,0.0,0.0,0.0
1486,6403,0.0,0.0,0.0,0.0
1487,5152,0.0,0.0,0.0,0.0
1488,2596,0.0,0.0,0.0,0.0
1489,8941,0.0,0.0,0.0,0.0
1490,4559,0.0,0.0,0.0,0.0
1491,9951,0.0,0.0,0.0,0.0
1492,9222,0.0,0.0,0.0,0.0
1493,7253,0.0,0.0,0.0,0.0
1494,9229,0.0,0.0,0.0,0.0
1495,59,0.0,0.0,0.0,0.0
1496,3070,0.0,0.0,0.0,0.0
1497,2397,0.0,0.0,0.0,0.0
1498,2821,0.0,0.0,0.0,0.0
1499,1474,0.0,0.0,0.0,0.0
1500,5708,0.0,0.0,0.0,0.0
1501,8303,0.0,0.0,0.0,0.0
1502,5184,0.0,0.0,0.0,0.0
1503,2686,0.0,0.0,0.0,0.0
1504,8551,0.0,0.0,0.0,0.0
1505,527,0.0,0.0,0.0,0.0
1506,2008,0.0,0.0,0.0,0.0
1507,4870,0.0,0.0,0.0,0.0
1508,4642,0.0,0.0,0.0,0.0
1509,8812,0.0,0.0,0.0,0.0
1510,4835,0.0,0.0,0.0,0.0
1511,4213,0.0,0.0,0.0,0.0
1512,6823,0.0,0.0,0.0,0.0
1513,2950,0.0,0.0,0.0,0.0
1514,5323,0.0,0.0,0.0,0.0
1515,6663,0.0,0.0,0.0,0.0
1516,1866,0.0,0.0,0.0,0.0
1517,1035,0.0,0.0,0.0,0.0
1518,6493,0.0,0.0,0.0,0.0
1519,458,0.0,0.0,0.0,0.0
1520,9149,0.0,0.0,0.0,0.0
1521,6368,0.0,0.0,0.0,0.0
1522,6373,0.0,0.0,0.0,0.0
1523,9111,0.0,0.0,0.0,0.0
1524,1392,0.0,0.0,0.0,0.0
1525,930,0.0,0.0,0.0,0.0
1526,7616,0.0,0.0,0.0,0.0
1527,9846,0.0,0.0,0.0,0.0
1528,9665,0.0,0.0,0.0,0.0
1529,3787,0.0,0.0,0.0,0.0
1530,6780,0.0,0.0,0.0,0.0
1531,7355,0.0,0.0,0.0,0.0
1532,8182,0.0,0.0,0.0,0.0
1533,1329,0.0,0.0,0.0,0.0
1534,6592,0.0,0.0,0.0,0.0
1535,8210,0.0,0.0,0.0,0.0
1536,265,0.0,0.0,0.0,0.0
1537,9633,0.0,0.0,0.0,0.0
1538,6544,0.0,0.0,0.0,0.0
1539,9145,0.0,0.0,0.0,0.0
1540,7306,0.0,0.0,0.0,0.0
1541,3680,0.0,0.0,0.0,0.0
1542,1023,0.0,0.0,0.0,0.0
1543,7345,0.0,0.0,0.0,0.0
1544,6646,0.0,0.0,0.0,0.0
1545,2711,0.0,0.0,0.0,0.0
1546,9750,0.0,0.0,0.0,0.0
1547,3929,0.0,0.0,0.0,0.0
1548,8354,0.0,0.0,0.0,0.0
1549,348,0.0,0.0,0.0,0.0
1550,5166,0.0,0.0,0.0,0.0
1551,8829,0.0,0.0,0.0,0.0
1552,6122,0.0,0.0,0.0,0.0
1553,6076,0.0,0.0,0.0,0.0
1554,3486,0.0,0.0,0.0,0.0
1555,8899,0.0,0.0,0.0,0.0
1556,4198,0.0,0.0,0.0,0.0
1557,8018,0.0,0.0,0.0,0.0
1558,8821,0.0,0.0,0.0,0.0
1559,5935,0.0,0.0,0.0,0.0
1560,4064,0.0,0.0,0.0,0.0
1561,6024,0.0,0.0,0.0,0.0
1562,3115,0.0,0.0,0.0,0.0
1563,2832,0.0,0.0,0.0,0.0
1564,7860,0.0,0.0,0.0,0.0
1565,5252,0.0,0.0,0.0,0.0
1566,6598,0.0,0.0,0.0,0.0
1567,3595,0.0,0.0,0.0,0.0
1568,6792,0.0,0.0,0.0,0.0
1569,3020,0.0,0.0,0.0,0.0
1570,455,0.0,0.0,0.0,0.0
1571,2700,0.0,0.0,0.0,0.0
1572,1923,0.0,0.0,0.0,0.0
1573,4004,0.0,0.0,0.0,0.0
1574,602,0.0,0.0,0.0,0.0
1575,293,0.0,0.0,0.0,0.0
1576,6048,0.0,0.0,0.0,0.0
1577,1652,0.0,0.0,0.0,0.0
1578,6764,0.0,0.0,0.0,0.0
1579,1006,0.0,0.0,0.0,0.0
1580,1391,0.0,0.0,0.0,0.0
1581,6676,0.0,0.0,0.0,0.0
1582,1336,0.0,0.0,0.0,0.0
1583,3631,-0.3170211017131805,-0.3475395143032074,-0.352376788854599,0.0
1584,3880,0.0,0.0,0.0,0.0
1585,7695,0.0,0.0,0.0,0.0
1586,5044,0.0,0.0,0.0,0.0
1587,3448,0.0,0.0,0.0,0.0
1588,5411,0.0,0.0,0.0,0.0
1589,356,0.0,0.0,0.0,0.0
1590,8406,0.0,0.0,0.0,0.0
1591,8233,0.0,0.0,0.0,0.0
1592,7293,0.0,0.0,0.0,0.0
1593,8071,0.0,0.0,0.0,0.0
1594,4989,0.0,0.0,0.0,0.0
1595,4040,0.0,0.0,0.0,0.0
1596,5823,0.0,0.0,0.0,0.0
1597,3943,0.0,0.0,0.0,0.0
1598,5778,0.0,0.0,0.0,0.0
1599,7349,0.0,0.0,0.0,0.0
1600,5342,0.0,0.0,0.0,0.0
1601,3297,0.0,0.0,0.0,0.0
1602,8594,0.0,0.0,0.0,0.0
1603,6360,0.0,0.0,0.0,0.0
1604,7577,0.0,0.0,0.0,0.0
1605,7636,0.0,0.0,0.0,0.0
1606,1957,0.0,0.0,0.0,0.0
1607,7053,0.0,0.0,0.0,0.0
1608,7858,0.0,0.0,0.0,0.0
1609,1884,0.0,0.0,0.0,0.0
1610,9261,0.0,0.0,0.0,0.0
1611,6364,0.0,0.0,0.0,0.0
1612,7797,0.0,0.0,0.0,0.0
1613,2921,0.0,0.0,0.0,0.0
1614,6863,0.0,0.0,0.0,0.0
1615,8195,0.0,0.0,0.0,0.0
1616,6757,0.0,0.0,0.0,0.0
1617,9130,0.0,0.0,0.0,0.0
1618,1889,0.0,0.0,0.0,0.0
1619,297,0.0,0.0,0.0,0.0
1620,3340,0.0,0.0,0.0,0.0
1621,3197,0.0,0.0,0.0,0.0
1622,2360,0.0,0.0,0.0,0.0
1623,2724,0.3080921471118927,0.16012591123580933,0.1623438000679016,0.6071428656578064
1624,9436,0.0,0.0,0.0,0.0
1625,9931,0.0,0.0,0.0,0.0
1626,5347,0.0,0.0,0.0,0.0
1627,3858,0.0,0.0,0.0,0.0
1628,9090,0.0,0.0,0.0,0.0
1629,4126,0.0,0.0,0.0,0.0
1630,9680,0.0,0.0,0.0,0.0
1631,2041,0.0,0.0,0.0,0.0
1632,9812,0.0,0.0,0.0,0.0
1633,3776,0.0,0.0,0.0,0.0
1634,3906,0.0,0.0,0.0,0.0
1635,1762,0.0,0.0,0.0,0.0
1636,7690,0.0,0.0,0.0,0.0
1637,2887,0.0,0.0,0.0,0.0
1638,5381,0.0,0.0,0.0,0.0
1639,124,0.0,0.0,0.0,0.0
1640,5187,0.0,0.0,0.0,0.0
1641,6580,0.0,0.0,0.0,0.0
1642,3534,0.0,0.0,0.0,0.0
1643,8131,0.0,0.0,0.0,0.0
1644,4363,0.0,0.0,0.0,0.0
1645,4547,0.0,0.0,0.0,0.0
1646,8094,0.0,0.0,0.0,0.0
1647,7726,0.0,0.0,0.0,0.0
1648,3245,0.0,0.0,0.0,0.0
1649,7648,0.0,0.0,0.0,0.0
1650,5163,0.0,0.0,0.0,0.0
1651,7057,0.0,0.0,0.0,0.0
1652,3951,0.0,0.0,0.0,0.0
1653,7708,0.0,0.0,0.0,0.0
1654,2536,0.0,0.0,0.0,0.0
1655,7658,0.0,0.0,0.0,0.0
1656,1447,0.0,0.0,0.0,0.0
1657,6,0.0,0.0,0.0,0.0
1658,6793,0.0,0.0,0.0,0.0
1659,84,0.0,0.0,0.0,0.0
1660,7583,0.0,0.0,0.0,0.0
1661,8887,0.0,0.0,0.0,0.0
1662,7942,0.0,0.0,0.0,0.0
1663,1320,0.0,0.0,0.0,0.0
1664,9482,0.0,0.0,0.0,0.0
1665,1081,0.0,0.0,0.0,0.0
1666,5447,0.0,0.0,0.0,0.0
1667,3707,0.0,0.0,0.0,0.0
1668,4813,0.0,0.0,0.0,0.0
1669,9554,0.0,0.0,0.0,0.0
1670,2185,0.0,0.0,0.0,0.0
1671,240,0.0,0.0,0.0,0.0
1672,7701,0.0,0.0,0.0,0.0
1673,2230,0.0,0.0,0.0,0.0
1674,4128,0.0,0.0,0.0,0.0
1675,1519,0.0,0.0,0.0,0.0
1676,4001,0.0,0.0,0.0,0.0
1677,9493,0.0,0.0,0.0,0.0
1678,6115,0.0,0.0,0.0,0.0
1679,5666,0.0,0.0,0.0,0.0
1680,5409,0.0,0.0,0.0,0.0
1681,1776,0.0,0.0,0.0,0.0
1682,7609,0.0,0.0,0.0,0.0
1683,7496,0.03901252150535581,-0.017351970076560905,-0.017647333443164798,0.0
1684,230,0.0,0.0,0.0,0.0
1685,617,0.0,0.0,0.0,0.0
1686,6975,0.0,0.0,0.0,0.0
1687,5133,0.0,0.0,0.0,0.0
1688,7157,0.0,0.0,0.0,0.0
1689,5098,0.0,0.0,0.0,0.0
1690,4560,0.0,0.0,0.0,0.0
1691,5069,0.0,0.0,0.0,0.0
1692,7714,0.0,0.0,0.0,0.0
1693,1692,0.0,0.0,0.0,0.0
1694,891,0.0,0.0,0.0,0.0
1695,2177,0.0,0.0,0.0,0.0
1696,1220,0.0,0.0,0.0,0.0
1697,2865,0.0,0.0,0.0,0.0
1698,3600,0.0,0.0,0.0,0.0
1699,9423,0.0,0.0,0.0,0.0
1700,3196,0.0,0.0,0.0,0.0
1701,7985,0.0,0.0,0.0,0.0
1702,9786,0.0,0.0,0.0,0.0
1703,4505,0.0,0.0,0.0,0.0
1704,8623,0.0,0.0,0.0,0.0
1705,8120,0.0,0.0,0.0,0.0
1706,3505,0.0,0.0,0.0,0.0
1707,4099,0.0,0.0,0.0,0.0
1708,9322,0.0,0.0,0.0,0.0
1709,231,0.0,0.0,0.0,0.0
1710,8050,0.0,0.0,0.0,0.0
1711,8309,0.0,0.0,0.0,0.0
1712,6143,0.0,0.0,0.0,0.0
1713,8599,0.06160691380500789,0.14077690243721003,0.1427546739578247,-1.0
1714,9582,0.0,0.0,0.0,0.0
1715,8902,0.0,0.0,0.0,0.0
1716,9548,0.0,0.0,0.0,0.0
1717,6040,0.0,0.0,0.0,0.0
1718,6623,0.0,0.0,0.0,0.0
1719,8705,0.0,0.0,0.0,0.0
1720,7112,0.0,0.0,0.0,0.0
1721,9074,0.0,0.0,0.0,0.0
1722,9441,0.0,0.0,0.0,0.0
1723,938,0.0,0.0,0.0,0.0
1724,1173,0.0,0.0,0.0,0.0
1725,8778,0.0,0.0,0.0,0.0
1726,4214,0.0,0.0,0.0,0.0
1727,9258,0.0,0.0,0.0,0.0
1728,2862,0.0,0.0,0.0,0.0
1729,3543,0.0,0.0,0.0,0.0
1730,3101,0.0,0.0,0.0,0.0
1731,7485,0.0,0.0,0.0,0.0
1732,3483,0.0,0.0,0.0,0.0
1733,248,0.0,0.0,0.0,0.0
1734,1138,0.0,0.0,0.0,0.0
1735,2341,0.0,0.0,0.0,0.0
1736,3345,0.0,0.0,0.0,0.0
1737,22,0.0,0.0,0.0,0.0
1738,1819,0.0,0.0,0.0,0.0
1739,4893,0.0,0.0,0.0,0.0
1740,410,0.0,0.0,0.0,0.0
1741,7237,0.0,0.0,0.0,0.0
1742,9077,0.0,0.0,0.0,0.0
1743,5040,0.0,0.0,0.0,0.0
1744,5049,0.0,0.0,0.0,0.0
1745,8490,0.0,0.0,0.0,0.0
1746,4810,0.0,0.0,0.0,0.0
1747,9109,0.0,0.0,0.0,0.0
1748,1382,0.0,0.0,0.0,0.0
1749,6213,0.0,0.0,0.0,0.0
1750,6586,0.0,0.0,0.0,0.0
1751,1141,0.0,0.0,0.0,0.0
1752,5753,0.0,0.0,0.0,0.0
1753,6920,0.0,0.0,0.0,0.0
1754,5012,0.0,0.0,0.0,0.0
1755,5798,0.0,0.0,0.0,0.0
1756,2663,0.0,0.0,0.0,0.0
1757,2105,0.0,0.0,0.0,0.0
1758,2610,0.0,0.0,0.0,0.0
1759,1742,0.0,0.0,0.0,0.0
1760,6332,0.0,0.0,0.0,0.0
1761,6303,0.0,0.0,0.0,0.0
1762,6613,0.0,0.0,0.0,0.0
1763,7983,0.0,0.0,0.0,0.0
1764,7186,0.0,0.0,0.0,0.0
1765,6266,0.0,0.0,0.0,0.0
1766,7452,0.0,0.0,0.0,0.0
1767,8828,0.0,0.0,0.0,0.0
1768,2227,0.0,0.0,0.0,0.0
1769,6937,0.0,0.0,0.0,0.0
1770,9569,0.0,0.0,0.0,0.0
1771,5484,0.0,0.0,0.0,0.0
1772,4395,0.0,0.0,0.0,0.0
1773,5474,0.0,0.0,0.0,0.0
1774,188,0.0,0.0,0.0,0.0
1775,595,0.0,0.0,0.0,0.0
1776,3558,0.0,0.0,0.0,0.0
1777,4917,0.0,0.0,0.0,0.0
1778,3473,0.0,0.0,0.0,0.0
1779,9165,0.0,0.0,0.0,0.0
1780,9815,0.0,0.0,0.0,0.0
1781,8383,0.0,0.0,0.0,0.0
1782,3187,0.0,0.0,0.0,0.0
1783,3081,0.0,0.0,0.0,0.0
1784,8626,0.0,0.0,0.0,0.0
1785,4301,0.0,0.0,0.0,0.0
1786,1261,0.0,0.0,0.0,0.0
1787,9779,0.0,0.0,0.0,0.0
1788,1831,0.0,0.0,0.0,0.0
1789,342,0.0,0.0,0.0,0.0
1790,1496,0.0,0.0,0.0,0.0
1791,894,0.0,0.0,0.0,0.0
1792,9317,0.0,0.0,0.0,0.0
1793,2753,0.0,0.0,0.0,0.0
1794,2050,0.0,0.0,0.0,0.0
1795,1301,0.0,0.0,0.0,0.0
1796,1040,0.0,0.0,0.0,0.0
1797,5103,0.0,0.0,0.0,0.0
1798,490,0.0,0.0,0.0,0.0
1799,8288,0.0,0.0,0.0,0.0
1800,4252,0.0,0.0,0.0,0.0
1801,5622,0.0,0.0,0.0,0.0
1802,55,0.0,0.0,0.0,0.0
1803,4599,0.0,0.0,0.0,0.0
1804,9704,0.0,0.0,0.0,0.0
1805,3198,0.0,0.0,0.0,0.0
1806,4538,0.0,0.0,0.0,0.0
1807,6248,0.0,0.0,0.0,0.0
1808,5890,0.0,0.0,0.0,0.0
1809,2074,0.0,0.0,0.0,0.0
1810,7405,0.0,0.0,0.0,0.0
1811,1253,0.0,0.0,0.0,0.0
1812,8471,0.0,0.0,0.0,0.0
1813,2999,0.0,0.0,0.0,0.0
1814,7811,0.0,0.0,0.0,0.0
1815,1282,0.0,0.0,0.0,0.0
1816,3833,0.0,0.0,0.0,0.0
1817,5139,0.0,0.0,0.0,0.0
1818,3761,0.0,0.0,0.0,0.0
1819,8153,0.0,0.0,0.0,0.0
1820,1179,0.0,0.0,0.0,0.0
1821,6705,0.0,0.0,0.0,0.0
1822,366,0.0,0.0,0.0,0.0
1823,4266,0.0,0.0,0.0,0.0
1824,2087,0.0,0.0,0.0,0.0
1825,5141,0.0,0.0,0.0,0.0
1826,7220,0.0,0.0,0.0,0.0
1827,8363,0.0,0.0,0.0,0.0
1828,1021,0.0,0.0,0.0,0.0
1829,7508,0.0,0.0,0.0,0.0
1830,4132,0.0,0.0,0.0,0.0
1831,5308,0.0,0.0,0.0,0.0
1832,8237,0.0,0.0,0.0,0.0
1833,157,0.0,0.0,0.0,0.0
1834,6594,0.0,0.0,0.0,0.0
1835,7124,0.0,0.0,0.0,0.0
1836,7895,0.0,0.0,0.0,0.0
1837,547,0.0,0.0,0.0,0.0
1838,8052,0.0,0.0,0.0,0.0
1839,7494,0.0,0.0,0.0,0.0
1840,97,0.0,0.0,0.0,0.0
1841,5313,0.0,0.0,0.0,0.0
1842,2110,0.0,0.0,0.0,0.0
1843,4308,0.0,0.0,0.0,0.0
1844,3206,0.0,0.0,0.0,0.0
1845,1067,0.0,0.0,0.0,0.0
1846,7118,0.0,0.0,0.0,0.0
1847,7554,0.0,0.0,0.0,0.0
1848,358,0.0,0.0,0.0,0.0
1849,783,0.0,0.0,0.0,0.0
1850,3650,0.0,0.0,0.0,0.0
1851,8918,0.0,0.0,0.0,0.0
1852,506,0.0,0.0,0.0,0.0
1853,1026,0.0,0.0,0.0,0.0
1854,9164,0.0,0.0,0.0,0.0
1855,586,0.0,0.0,0.0,0.0
1856,3676,0.0,0.0,0.0,0.0
1857,916,0.0,0.0,0.0,0.0
1858,9628,0.0,0.0,0.0,0.0
1859,6013,0.0,0.0,0.0,0.0
1860,9225,0.0,0.0,0.0,0.0
1861,4899,0.0,0.0,0.0,0.0
1862,6508,0.0,0.0,0.0,0.0
1863,2701,0.0,0.0,0.0,0.0
1864,9903,0.0,0.0,0.0,0.0
1865,9047,0.0,0.0,0.0,0.0
1866,1569,0.0,0.0,0.0,0.0
1867,8540,0.0,0.0,0.0,0.0
1868,2383,0.0,0.0,0.0,0.0
1869,7761,0.0,0.0,0.0,0.0
1870,984,0.0,0.0,0.0,0.0
1871,638,0.0,0.0,0.0,0.0
1872,1189,0.0,0.0,0.0,0.0
1873,8324,0.0,0.0,0.0,0.0
1874,449,0.0,0.0,0.0,0.0
1875,7240,0.0,0.0,0.0,0.0
1876,8259,0.0,0.0,0.0,0.0
1877,8003,0.0,0.0,0.0,0.0
1878,8081,0.0,0.0,0.0,0.0
1879,8901,0.27638840675354004,-0.2150089591741562,-0.2186688333749771,-0.3333333432674408
1880,1417,0.0,0.0,0.0,0.0
1881,7951,0.0,0.0,0.0,0.0
1882,7173,0.0,0.0,0.0,0.0
1883,1177,0.0,0.0,0.0,0.0
1884,2446,0.0,0.0,0.0,0.0
1885,2060,0.0,0.0,0.0,0.0
1886,3769,0.0,0.0,0.0,0.0
1887,2739,0.0,0.0,0.0,0.0
1888,3385,0.0,0.0,0.0,0.0
1889,9626,0.0,0.0,0.0,0.0
1890,7401,0.0,0.0,0.0,0.0
1891,715,0.0,0.0,0.0,0.0
1892,5775,0.0,0.0,0.0,0.0
1893,6192,0.0,0.0,0.0,0.0
1894,413,0.0,0.0,0.0,0.0
1895,1096,0.0,0.0,0.0,0.0
1896,369,0.0,0.0,0.0,0.0
1897,8367,0.0,0.0,0.0,0.0
1898,5237,0.0,0.0,0.0,0.0
1899,5082,0.0,0.0,0.0,0.0
1900,8560,0.0,0.0,0.0,0.0
1901,5717,0.0,0.0,0.0,0.0
1902,5031,0.0,0.0,0.0,0.0
1903,3557,0.0,0.0,0.0,0.0
1904,6688,0.0,0.0,0.0,0.0
1905,8287,0.0,0.0,0.0,0.0
1906,6921,0.0,0.0,0.0,0.0
1907,8964,0.0,0.0,0.0,0.0
1908,4864,0.0,0.0,0.0,0.0
1909,8765,0.0,0.0,0.0,0.0
1910,6830,0.0,0.0,0.0,0.0
1911,4918,0.0,0.0,0.0,0.0
1912,7428,0.0,0.0,0.0,0.0
1913,3179,0.0,0.0,0.0,0.0
1914,9139,0.0,0.0,0.0,0.0
1915,3302,0.0,0.0,0.0,0.0
