table,keys,field,existing,recomputed,abs_diff,match,difference_class
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=margin_norm,estimate,0.0124611147447868,0.012461114744786875,7.45931094670027e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=margin_norm,ci_low,0.0108383753824206,0.010838375382420625,2.6020852139652106e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=margin_norm,ci_high,0.0141929545616091,0.014192954561609173,7.28583859910259e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=margin_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=margin_norm,bootstrap_seed,4963,4963,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=margin_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=margin_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=margin_norm,difference_definition,wf_margin_norm - mean_margin_norm,wf_margin_norm - mean_margin_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=margin_norm,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,estimate,0.0010706251639211,0.0010706251639211355,3.5561831257524545e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,ci_low,0.0006990070781018,0.0006990070781018844,8.44593492366208e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,ci_high,0.0014343044218471,0.0014343044218471355,3.5561831257524545e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_seed,5390,5390,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,difference_definition,wf_target_drop_raw - mean_target_drop_raw,wf_target_drop_raw - mean_target_drop_raw; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,estimate,0.0010911043940078,0.0010911043940078767,7.676151381197371e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,ci_low,0.0007143905255438,0.0007143905255438842,8.42425088021237e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,ci_high,0.0014642574183753,0.001464257418375382,8.196568423990414e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_seed,5504,5504,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,difference_definition,wf_target_drop_norm - mean_target_drop_norm,wf_target_drop_norm - mean_target_drop_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=target_drop_norm,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,estimate,-0.0042862637449212,-0.004286263744921294,9.454242944073599e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,ci_low,-0.0050775260072774,-0.005077526007277417,1.734723475976807e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,ci_high,-0.0034915835300944,-0.003491583530094427,2.688821387764051e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_seed,5280,5280,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,difference_definition,wf_bbox_precision - mean_bbox_precision,wf_bbox_precision - mean_bbox_precision; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_mean;metric=bbox_precision,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,estimate,0.0002446129629169,0.0002446129629169301,3.0140820395097023e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,ci_low,0.0001305747961367,0.0001305747961367182,1.8214596497756474e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,ci_high,0.0003722443153993,0.00037224431539937733,7.735782500684074e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_seed,5159,5159,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,difference_definition,wf_margin_norm - max_0_1_margin_norm,wf_margin_norm - max_0_1_margin_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=margin_norm,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,estimate,-9.895578529086764e-05,-9.895578529086764e-05,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,ci_low,-0.0001915698710247,-0.00019156987102479843,9.841845220737166e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,ci_high,-1.0468477374798318e-05,-1.0468477374798318e-05,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_seed,5586,5586,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,difference_definition,wf_target_drop_raw - max_0_1_target_drop_raw,wf_target_drop_raw - max_0_1_target_drop_raw; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_raw,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,estimate,-0.0001007271894442,-0.00010072718944424207,4.206704429243757e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,ci_low,-0.0001955989231055,-0.0001955989231055164,1.6398557858843255e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,ci_high,-8.891196168978082e-06,-8.891196168978082e-06,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_seed,5700,5700,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,difference_definition,wf_target_drop_norm - max_0_1_target_drop_norm,wf_target_drop_norm - max_0_1_target_drop_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=target_drop_norm,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,estimate,-0.0001585903727819,-0.00015859037278196126,6.1257422745431e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,ci_low,-0.0004125211866961,-0.0004125211866961996,9.958396954279358e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,ci_high,9.73021416369354e-05,9.73021416369354e-05,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_seed,5476,5476,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,difference_definition,wf_bbox_precision - max_0_1_bbox_precision,wf_bbox_precision - max_0_1_bbox_precision; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b16;comparison=wf_minus_max_0_1;metric=bbox_precision,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=margin_norm,estimate,0.009343198988318,0.009343198988318037,3.642919299551295e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=margin_norm,ci_low,0.0079695869414151,0.007969586941415195,9.540979117872439e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=margin_norm,ci_high,0.0108069380250631,0.010806938025063162,6.245004513516506e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=margin_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=margin_norm,bootstrap_seed,4961,4961,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=margin_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=margin_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=margin_norm,difference_definition,wf_margin_norm - mean_margin_norm,wf_margin_norm - mean_margin_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=margin_norm,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,estimate,0.0002043434476166,0.00020434344761661687,1.6886448836461732e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,ci_low,-0.0001203185025791,-0.0001203185025791014,1.4094628242311558e-18,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,ci_high,0.0005332210475466,0.0005332210475466028,2.8189256484623115e-18,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_seed,5388,5388,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,difference_definition,wf_target_drop_raw - mean_target_drop_raw,wf_target_drop_raw - mean_target_drop_raw; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_raw,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,estimate,0.0002082341394035,0.00020823413940354856,4.854515227303846e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,ci_low,-0.0001261557816197,-0.00012615578161971828,1.826880660638075e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,ci_high,0.0005446437516117,0.0005446437516117138,1.3769367590565906e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_seed,5502,5502,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,difference_definition,wf_target_drop_norm - mean_target_drop_norm,wf_target_drop_norm - mean_target_drop_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=target_drop_norm,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,estimate,-0.0034956956042671,-0.003495695604267137,3.686287386450715e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,ci_low,-0.0043076594173424,-0.004307659417342422,2.168404344971009e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,ci_high,-0.0027076210347663,-0.0027076210347663707,7.068998164605489e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_seed,5278,5278,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,difference_definition,wf_bbox_precision - mean_bbox_precision,wf_bbox_precision - mean_bbox_precision; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_mean;metric=bbox_precision,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,estimate,0.0002408754379008,0.0002408754379008951,9.511163558129088e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,ci_low,8.830064601128158e-05,8.830064601128158e-05,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,ci_high,0.0004183386130761,0.0004183386130761546,5.458957938464515e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_seed,5157,5157,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,difference_definition,wf_margin_norm - max_0_1_margin_norm,wf_margin_norm - max_0_1_margin_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=margin_norm,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,estimate,-0.0001001232550475,-0.00010012325504754382,4.3828872822726517e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,ci_low,-0.0002156478914575,-0.0002156478914575533,5.328853677766254e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,ci_high,1.53015075171614e-05,1.53015075171614e-05,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_seed,5584,5584,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,difference_definition,wf_target_drop_raw - max_0_1_target_drop_raw,wf_target_drop_raw - max_0_1_target_drop_raw; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_raw,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,estimate,-0.0001016402672825,-0.00010164026728256733,6.732895491134983e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,ci_low,-0.000218744794577,-0.00021874479457704887,4.887041292478411e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,ci_high,1.6908276867586893e-05,1.6908276867586893e-05,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_seed,5698,5698,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,difference_definition,wf_target_drop_norm - max_0_1_target_drop_norm,wf_target_drop_norm - max_0_1_target_drop_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=target_drop_norm,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,estimate,-1.386840418637255e-05,-1.386840418637255e-05,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,ci_low,-0.0002986268438581,-0.00029862684385816875,6.873841773558098e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,ci_high,0.0002708216582713,0.00027082165827138676,8.673617379884035e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_seed,5474,5474,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,difference_definition,wf_bbox_precision - max_0_1_bbox_precision,wf_bbox_precision - max_0_1_bbox_precision; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=coco_openai_b32;comparison=wf_minus_max_0_1;metric=bbox_precision,n_valid,27708,27708,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=margin_norm,estimate,0.0044802845893327,0.004480284589332707,6.938893903907228e-18,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=margin_norm,ci_low,0.0023320762520609,0.002332076252060902,1.734723475976807e-18,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=margin_norm,ci_high,0.0070192533776229,0.007019253377622924,2.42861286636753e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=margin_norm,bootstrap_count,10000,10000,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=margin_norm,bootstrap_seed,5072,5072,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=margin_norm,bootstrap_interval,percentile_2.5_97.5,percentile_2.5_97.5,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=margin_norm,bootstrap_unit,image,image,,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=margin_norm,difference_definition,wf_margin_norm - mean_margin_norm,wf_margin_norm - mean_margin_norm; same image and candidate set,,False,definition_correction
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=margin_norm,n_valid,1943,1943,0.0,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,estimate,-0.0007119277963646,-0.0007119277963646126,1.2576745200831851e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,ci_low,-0.001890971489346,-0.0018909714893460415,4.141652298894627e-17,True,statistical_value
paired_difference_ci_10000,dataset_model=voc2007_openai_b16;comparison=wf_minus_mean;metric=target_drop_raw,ci_high,0.0003933206731079,0.0003933206731079884,8.841668716619289e-17,True,statistical_value
