status,dataset_model,method,subset,metric,n,mean,ci_low,ci_high,bootstrap_count,bootstrap_seed,bootstrap_interval,bootstrap_unit
local_rerun_traceable,coco_openai_b32,wf,A,target_drop_raw,17848,1.1977336025863246,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,A,target_drop_norm,17848,1.2161758855517768,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,A,bbox_precision,17848,0.9001962131115553,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,Aplus,margin_norm,17331,-0.06630804006223487,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,Aplus,target_drop_raw,17331,1.2366363996548178,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,Aplus,target_drop_norm,17331,1.255681504805986,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,Aplus,bbox_precision,17331,0.9007713008160634,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,B,margin_norm,11562,-0.7089766263958076,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,B,target_drop_raw,11562,0.6305611138735907,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,B,target_drop_norm,11562,0.6405667757893659,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,B,bbox_precision,11562,0.8997691874066102,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,repair_r,margin_norm,30,0.18870598807310066,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,repair_r,target_drop_raw,30,0.5823021245499452,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,repair_r,target_drop_norm,30,0.5907133731991052,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,repair_r,bbox_precision,30,0.7704629664619763,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,joint_j,margin_norm,25,0.19975873738527297,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,joint_j,target_drop_raw,25,0.5846361401677131,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,joint_j,target_drop_norm,25,0.5930877928435803,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,wf,joint_j,bbox_precision,25,0.9165555596351623,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,all,margin_norm,27708,-0.30233566814897,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,all,target_drop_raw,27708,0.9596906777655051,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,all,target_drop_norm,27708,0.9745209438860136,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,all,bbox_precision,27708,0.6733640594521122,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,A,margin_norm,17848,-0.0970786871314764,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,A,target_drop_raw,17848,1.1977029039830525,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,A,target_drop_norm,17848,1.2161439503346183,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,A,bbox_precision,17848,0.9024144532438659,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,Aplus,margin_norm,17331,-0.07173642969944082,,,0,,not_requested_for_descriptive_strategy_summary,
local_rerun_traceable,coco_openai_b32,mean,Aplus,target_drop_raw,17331,1.2368736996802152,,,0,,not_requested_for_descriptive_strategy_summary,
